PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2014-12-04,P,2,3,10,11,31,33,34,37,38,39,44,48,53,54,56,58,62,64,65,66
2014-12-04,A,6,11,13,17,23,25,28,31,32,35,36,37,39,43,45,51,57,60,66,70
2014-12-03,P,1,10,17,18,24,28,29,31,33,39,44,46,50,52,55,61,62,63,68,70
2014-12-03,A,2,18,22,23,24,26,28,32,33,35,37,42,48,50,57,58,64,65,66,70
2014-12-02,P,3,4,7,9,20,21,24,27,31,35,36,38,39,40,47,52,53,58,60,66
2014-12-02,A,5,11,14,16,23,25,30,32,33,35,39,45,48,57,59,60,61,63,65,68
2014-12-01,P,2,9,11,13,16,20,24,25,35,36,45,46,47,49,51,52,57,61,62,65
2014-12-01,A,2,6,7,8,12,18,19,23,32,33,40,41,45,50,51,54,62,65,68,70
2014-11-30,P,2,8,9,12,13,14,17,20,26,28,34,42,44,45,47,56,57,60,61,67
2014-11-30,A,3,5,12,20,21,23,24,25,26,34,35,39,40,43,45,48,52,56,65,66
2014-11-29,P,5,7,8,10,14,17,19,25,27,29,31,36,37,38,42,48,49,54,56,70
2014-11-29,A,1,2,5,23,28,29,30,31,32,33,34,36,38,39,42,47,51,53,64,67
2014-11-28,P,6,8,11,17,29,30,33,35,36,39,42,44,46,50,51,52,57,61,65,68
2014-11-28,A,3,11,16,20,21,25,31,34,35,36,39,41,42,43,45,48,51,56,69,70
2014-11-27,P,1,2,3,4,13,15,18,19,21,28,29,34,38,43,51,52,54,55,58,64
2014-11-27,A,1,6,8,9,17,25,34,35,43,44,45,46,50,54,55,59,60,62,65,66
2014-11-26,P,1,2,3,4,7,9,12,13,15,16,17,23,25,26,28,39,44,49,51,68
2014-11-26,A,4,12,14,18,21,23,24,31,32,35,36,38,45,46,52,58,60,61,62,70
2014-11-25,P,1,2,9,11,12,13,19,22,23,24,28,29,34,40,50,52,60,61,67,69
2014-11-25,A,7,8,10,13,15,16,17,18,19,20,23,25,26,29,39,47,48,49,50,70
2014-11-24,P,1,2,8,9,12,17,21,27,32,35,43,44,45,52,56,59,60,65,68,69
2014-11-24,A,1,11,15,16,28,30,32,36,41,44,45,51,59,60,62,63,66,67,68,70
2014-11-23,P,1,3,8,13,21,23,25,28,30,36,37,44,47,48,53,54,57,62,67,70
2014-11-23,A,7,8,9,10,12,14,20,24,29,35,38,40,42,45,46,49,51,52,62,68
2014-11-22,P,2,4,5,10,18,21,24,27,32,34,37,43,46,47,50,53,54,55,59,62
2014-11-22,A,1,4,9,11,13,27,30,33,38,39,40,41,43,45,54,57,58,62,66,67
2014-11-21,P,2,6,10,11,15,21,23,25,31,34,38,44,48,51,52,57,58,60,63,65
2014-11-21,A,1,9,11,12,14,15,16,24,25,30,36,39,49,55,58,60,65,66,68,70
2014-11-20,P,3,5,12,13,16,19,21,34,37,38,41,42,47,49,55,58,59,60,63,69
2014-11-20,A,1,8,13,20,22,28,31,32,33,36,39,41,46,54,58,60,64,66,67,68
2014-11-19,P,11,18,19,21,23,26,27,30,31,33,34,36,39,43,46,50,52,60,61,62
2014-11-19,A,2,3,4,5,8,10,13,15,29,31,32,33,46,49,51,60,63,66,67,70
2014-11-18,P,12,14,15,18,19,22,28,30,33,36,38,45,47,48,51,52,62,63,64,69
2014-11-18,A,1,2,4,14,17,19,31,33,34,35,36,38,49,52,53,58,61,62,64,69
2014-11-17,P,3,6,14,15,18,21,24,26,27,28,32,41,42,47,48,49,58,63,66,70
2014-11-17,A,2,4,13,14,18,22,23,25,27,29,30,32,35,36,42,47,54,55,58,60
2014-11-16,P,1,2,6,9,11,12,20,24,26,27,29,30,31,34,36,38,51,63,64,69
2014-11-16,A,1,5,7,11,19,21,28,29,30,33,38,43,46,47,48,52,55,56,58,64
2014-11-15,P,1,15,19,21,24,26,33,35,36,40,42,44,45,46,49,53,57,58,59,64
2014-11-15,A,1,11,13,19,22,23,30,34,36,38,39,47,51,52,55,57,63,66,67,70
2014-11-14,P,1,3,4,7,8,15,16,20,25,27,28,31,35,36,37,48,50,55,60,61
2014-11-14,A,3,4,5,8,9,14,19,29,30,35,39,40,42,49,51,55,60,62,64,67
2014-11-13,P,3,5,9,10,20,23,27,31,41,47,48,51,52,53,56,58,59,62,65,68
2014-11-13,A,1,5,9,13,16,17,18,21,28,31,32,42,43,47,49,51,59,64,67,70
2014-11-12,P,1,3,7,12,13,14,19,27,30,32,33,43,48,54,58,61,65,66,67,68
2014-11-12,A,2,18,19,20,21,22,25,27,29,37,38,40,48,51,52,53,54,57,59,61
2014-11-11,P,3,6,7,13,16,17,20,21,26,29,31,36,40,41,44,46,47,48,53,60
2014-11-11,A,1,2,6,12,16,19,21,22,25,26,28,35,40,48,49,55,58,60,67,70
2014-11-10,P,5,7,11,15,21,24,26,29,32,33,44,48,50,51,52,53,56,62,63,68
2014-11-10,A,1,6,14,15,21,25,26,27,28,30,43,44,45,46,51,55,57,64,65,67
2014-11-09,P,6,10,17,18,19,20,28,29,32,36,40,41,43,45,49,50,52,54,59,61
2014-11-09,A,2,4,6,18,21,22,25,29,36,38,39,44,49,50,52,54,60,61,65,68
2014-11-08,P,2,5,14,18,19,21,24,25,26,34,44,51,53,57,60,61,62,63,64,65
2014-11-08,A,11,13,15,21,26,29,32,34,35,37,38,41,45,50,51,54,58,60,65,70
2014-11-07,P,2,7,9,21,23,25,27,32,33,35,38,46,48,59,62,63,66,67,69,70
2014-11-07,A,2,6,8,13,15,18,23,24,28,32,36,40,43,47,48,49,55,58,65,67
2014-11-06,P,1,4,7,10,12,13,21,31,32,33,36,37,39,46,47,51,60,63,64,66
2014-11-06,A,2,3,4,13,19,22,25,32,38,40,44,49,54,56,58,59,62,65,67,69
2014-11-05,P,10,13,18,20,22,23,24,26,27,31,33,34,36,42,47,51,52,61,63,65
2014-11-05,A,5,6,7,12,15,18,19,26,27,30,35,53,57,61,62,63,66,67,68,70
2014-11-04,P,6,7,9,11,15,21,32,36,39,40,44,45,53,54,55,58,59,60,62,64
2014-11-04,A,3,4,13,20,21,22,23,24,27,30,31,38,43,50,51,55,57,59,63,68
2014-11-03,P,2,4,14,17,18,19,20,23,26,28,42,45,49,58,59,60,63,67,69,70
2014-11-03,A,1,6,8,10,15,16,18,21,24,27,32,33,34,37,39,40,41,49,63,70
2014-11-02,P,4,7,11,15,16,18,22,25,29,30,31,42,44,46,48,51,53,61,62,70
2014-11-02,A,3,9,14,18,21,25,27,28,31,39,46,48,52,54,55,58,62,66,67,69
2014-11-01,P,2,3,4,6,10,13,14,16,17,21,29,33,34,36,42,53,56,60,67,70
2014-11-01,A,2,3,11,14,15,17,20,27,28,32,33,36,38,44,45,48,57,58,66,70
2014-10-31,P,1,2,3,6,10,11,14,18,24,26,31,36,39,41,42,44,52,55,67,69
2014-10-31,A,4,9,12,15,19,21,26,27,30,32,39,43,48,49,51,53,55,62,65,67
2014-10-30,P,1,3,10,16,18,21,23,29,31,39,45,48,49,50,53,57,58,60,62,66
2014-10-30,A,3,4,5,17,19,20,22,26,28,32,41,47,51,52,53,55,56,64,67,69
2014-10-29,P,2,5,6,12,14,21,24,26,28,36,37,42,43,44,46,48,49,52,67,70
2014-10-29,A,2,4,10,16,18,20,26,27,38,44,52,55,57,59,60,61,63,66,68,69
2014-10-28,P,2,9,13,16,22,23,26,35,37,39,40,41,52,56,58,59,60,63,64,70
2014-10-28,A,2,4,5,13,14,19,20,25,27,31,33,47,49,51,54,56,57,58,65,68
2014-10-27,P,3,5,18,20,21,23,26,28,30,42,50,52,53,59,61,62,63,64,65,67
2014-10-27,A,11,16,19,20,27,31,32,34,37,40,45,47,48,49,51,56,57,58,65,69
2014-10-26,P,4,5,9,14,18,19,21,24,25,40,44,45,47,49,52,55,58,59,62,65
2014-10-26,A,7,17,18,24,26,31,33,36,38,39,41,45,47,49,55,61,63,65,66,69
2014-10-25,P,1,3,4,18,24,26,28,34,37,43,45,46,47,48,53,54,64,65,67,69
2014-10-25,A,1,2,9,10,13,17,19,25,29,34,40,45,47,53,54,60,61,63,64,66
2014-10-24,P,5,8,10,16,23,25,35,39,40,41,42,43,47,50,52,56,58,62,67,70
2014-10-24,A,1,4,5,7,9,16,19,23,24,25,30,36,40,44,46,56,59,62,66,67
2014-10-23,P,2,4,15,18,26,31,32,33,41,42,47,50,53,56,57,58,63,64,69,70
2014-10-23,A,2,3,5,7,9,17,18,19,33,36,44,50,51,52,58,61,62,64,68,69
2014-10-22,P,3,6,7,13,14,20,25,27,28,31,35,40,41,42,45,46,64,65,66,70
2014-10-22,A,6,9,16,18,22,27,28,29,41,43,44,51,54,56,57,58,60,62,63,70
2014-10-21,P,3,4,9,14,20,27,33,34,42,43,51,55,56,57,58,59,62,63,64,66
2014-10-21,A,6,10,14,19,20,23,25,27,30,37,42,43,45,46,47,48,49,51,55,64
2014-10-20,P,2,5,14,16,19,26,27,28,35,43,44,45,55,58,60,62,63,64,66,69
2014-10-20,A,5,6,9,10,12,13,16,19,20,23,34,39,41,50,52,56,63,64,68,70
2014-10-19,P,7,17,19,20,21,22,25,26,30,32,36,38,40,46,47,48,50,54,63,69
2014-10-19,A,4,9,10,12,14,26,27,31,32,36,39,40,43,46,50,52,53,60,64,66
2014-10-18,P,1,5,8,9,15,16,19,23,28,30,36,43,46,50,51,52,58,63,65,69
2014-10-18,A,6,8,12,13,15,18,19,20,26,30,34,39,40,41,42,43,47,53,57,58
2014-10-17,P,11,12,18,20,21,28,29,32,39,40,43,44,45,47,48,52,54,55,65,66
2014-10-17,A,1,4,11,18,23,25,31,32,35,39,42,44,45,46,58,59,61,63,65,68
2014-10-16,P,3,7,14,16,17,24,26,29,30,34,39,42,45,46,49,54,58,60,61,68
2014-10-16,A,3,5,6,7,10,23,27,32,42,43,48,49,56,57,58,59,62,65,67,68
2014-10-15,P,3,6,7,12,16,22,23,25,27,29,36,37,38,46,47,50,56,62,63,66
2014-10-15,A,1,3,9,11,13,14,23,26,27,30,34,37,41,43,46,53,56,58,60,62
2014-10-14,P,6,7,10,26,29,31,33,35,38,45,46,47,49,52,56,59,64,65,66,68
2014-10-14,A,1,5,7,10,16,19,20,21,24,30,39,42,46,50,52,60,61,64,66,68
2014-10-13,P,3,4,9,12,19,20,23,28,38,39,41,43,48,52,59,61,63,66,67,70
2014-10-13,A,3,7,12,13,15,16,19,20,21,22,24,25,31,35,41,43,52,59,60,66
2014-10-12,P,11,12,16,24,29,30,35,39,40,46,47,51,57,58,59,60,61,62,67,70
2014-10-12,A,1,3,5,7,9,12,13,14,15,18,19,25,31,35,51,53,54,66,68,70
2014-10-11,P,1,2,5,7,9,10,17,19,27,30,31,35,39,43,53,54,56,60,61,70
2014-10-11,A,5,11,13,14,18,22,23,26,34,39,40,43,49,52,55,60,62,65,68,69
2014-10-10,P,6,9,12,17,18,20,28,29,37,38,42,44,58,59,61,63,64,67,68,69
2014-10-10,A,7,11,15,16,19,20,21,27,28,30,32,33,41,42,44,48,50,51,53,62
2014-10-09,P,4,5,14,18,22,23,28,33,34,38,39,43,46,52,53,58,61,62,65,68
2014-10-09,A,4,10,11,17,19,23,29,32,33,36,41,48,51,55,57,58,62,65,66,68
2014-10-08,P,1,3,9,10,11,26,27,28,34,36,40,43,44,48,52,55,56,58,62,70
2014-10-08,A,1,2,3,5,6,8,9,13,15,23,25,26,30,35,38,46,48,49,56,64
2014-10-07,P,2,3,9,14,16,21,24,26,30,31,34,37,38,45,49,52,55,57,60,66
2014-10-07,A,1,5,11,14,16,18,20,21,24,31,32,37,39,49,52,53,56,60,61,63
2014-10-06,P,8,11,13,15,18,21,23,26,30,31,40,41,44,49,52,53,54,55,57,64
2014-10-06,A,8,10,16,19,22,24,27,29,32,37,43,44,46,47,48,53,55,56,65,70
2014-10-05,P,2,3,6,12,14,16,21,24,25,31,32,35,37,39,44,47,52,59,66,67
2014-10-05,A,2,7,8,15,18,20,23,26,28,29,37,39,41,46,48,52,55,56,62,67
2014-10-04,P,2,3,6,14,21,24,27,31,33,37,43,44,45,46,52,59,60,68,69,70
2014-10-04,A,1,2,5,8,9,14,16,20,33,37,44,49,50,51,52,54,58,62,64,68
2014-10-03,P,1,2,8,9,18,19,20,21,29,30,37,48,54,55,56,58,60,63,66,68
2014-10-03,A,1,2,7,12,15,17,18,19,21,22,25,30,31,32,36,49,50,60,61,67
2014-10-02,P,1,10,15,16,19,21,23,27,29,30,37,41,43,50,53,58,60,64,65,66
2014-10-02,A,3,5,9,15,18,20,29,30,35,36,37,39,43,44,45,48,54,61,64,65
2014-10-01,P,2,4,10,20,23,24,25,34,35,39,40,41,44,48,50,53,59,61,62,69
2014-10-01,A,3,4,10,17,18,22,27,34,38,40,44,46,48,49,50,51,52,54,59,62
2014-09-30,P,2,4,5,6,11,13,14,15,30,31,32,35,41,42,48,56,57,60,61,67
2014-09-30,A,1,6,7,9,15,18,26,27,28,29,35,37,42,52,54,55,57,64,68,69
2014-09-29,P,2,11,14,18,23,27,32,35,39,42,46,47,49,52,53,55,56,60,61,70
2014-09-29,A,4,8,11,14,16,17,18,22,24,33,40,47,49,50,54,58,61,65,67,68
2014-09-28,P,2,3,8,13,16,17,28,35,39,45,48,52,54,55,57,60,63,66,68,70
2014-09-28,A,1,2,5,11,16,21,22,27,28,38,41,43,45,48,54,58,61,65,66,67
2014-09-27,P,5,9,14,15,18,21,27,32,33,36,38,39,40,48,53,61,64,68,69,70
2014-09-27,A,2,3,4,11,12,16,23,30,31,32,33,35,41,47,48,57,64,65,66,69
2014-09-26,P,1,16,18,22,26,29,30,31,41,45,46,48,50,52,58,60,62,64,65,69
2014-09-26,A,1,4,6,12,15,16,27,36,37,38,40,49,50,53,55,57,59,60,62,70
2014-09-25,P,2,4,12,19,24,28,29,31,34,40,43,45,47,57,59,61,63,66,67,70
2014-09-25,A,1,7,9,13,15,18,21,22,23,25,28,34,51,52,53,60,61,66,67,68
2014-09-24,P,4,15,18,22,25,29,32,33,36,37,38,44,51,53,60,63,65,66,67,68
2014-09-24,A,1,2,5,6,8,10,13,24,29,32,40,42,44,52,53,55,56,60,62,70
2014-09-23,P,3,6,7,8,13,21,22,26,30,34,35,37,41,45,52,53,57,64,66,67
2014-09-23,A,8,9,16,17,19,29,30,32,35,36,38,39,41,46,48,52,54,61,66,70
2014-09-22,P,5,14,16,17,19,20,21,24,28,34,41,43,47,53,55,56,57,58,64,65
2014-09-22,A,2,7,13,15,21,25,29,30,31,35,36,39,41,42,47,50,51,52,60,63
2014-09-21,P,3,4,6,8,13,17,18,19,26,30,38,41,43,46,57,58,59,62,65,70
2014-09-21,A,1,7,14,17,18,23,26,30,33,37,39,46,49,50,53,55,56,60,61,63
2014-09-20,P,6,7,15,19,29,30,31,32,33,35,42,44,49,50,51,55,57,63,64,67
2014-09-20,A,3,4,5,9,11,13,14,18,23,26,32,39,41,45,47,48,49,55,67,70
2014-09-19,P,5,7,10,16,17,18,21,24,28,34,35,37,40,46,49,51,57,63,65,69
2014-09-19,A,14,19,20,23,28,30,31,36,37,39,43,47,48,51,56,58,59,60,61,69
2014-09-18,P,4,9,21,24,26,27,31,33,35,36,42,45,47,51,52,53,55,57,63,66
2014-09-18,A,3,12,14,20,23,24,26,28,36,38,41,43,47,51,56,60,64,66,67,70
2014-09-17,P,3,5,10,13,15,18,21,22,28,30,31,40,42,43,48,55,56,57,60,68
2014-09-17,A,12,17,21,27,28,30,31,33,34,37,39,43,44,52,55,57,58,59,60,63
2014-09-16,P,7,9,14,22,26,28,29,36,38,39,40,42,43,47,49,51,59,65,67,70
2014-09-16,A,5,12,13,27,31,35,42,43,47,48,52,54,56,58,61,62,63,64,68,70
2014-09-15,P,2,6,8,10,11,19,22,23,31,37,39,40,43,44,48,49,61,62,66,67
2014-09-15,A,3,4,6,7,8,9,13,20,21,27,36,39,46,47,48,50,51,57,58,70
2014-09-14,P,4,7,9,16,21,22,25,27,34,36,38,42,47,48,54,61,62,64,66,70
2014-09-14,A,5,10,16,20,23,26,27,28,33,35,38,40,43,51,54,56,60,64,66,69
2014-09-13,P,5,6,10,12,19,28,30,37,44,45,47,51,53,54,55,61,63,68,69,70
2014-09-13,A,1,5,9,14,17,24,33,38,41,44,46,50,52,58,61,63,64,65,69,70
2014-09-12,P,5,9,10,11,12,14,17,34,38,44,47,54,60,62,63,66,67,68,69,70
2014-09-12,A,1,3,7,12,20,21,23,26,30,43,45,49,50,54,55,56,57,63,64,69
2014-09-11,P,7,8,11,16,22,23,26,27,29,36,42,45,47,50,58,60,64,66,67,70
2014-09-11,A,10,12,15,17,19,20,21,23,32,33,36,37,41,43,44,47,54,58,63,70
2014-09-10,P,2,9,13,14,20,25,28,29,33,36,37,38,47,49,53,57,60,65,68,69
2014-09-10,A,3,5,8,9,16,17,20,24,25,31,33,37,39,41,45,46,56,59,62,70
2014-09-09,P,2,4,9,16,19,20,22,24,31,36,39,45,48,54,58,60,61,62,68,69
2014-09-09,A,4,10,12,18,19,20,22,24,26,34,36,43,45,46,48,50,51,53,56,65
2014-09-08,P,6,7,11,16,17,22,26,29,30,32,37,45,47,48,51,55,59,60,64,67
2014-09-08,A,10,11,17,22,23,28,29,32,34,35,37,40,41,45,50,56,59,63,65,70
2014-09-07,P,5,7,12,14,16,23,33,35,36,42,43,44,46,50,52,55,61,62,65,70
2014-09-07,A,3,7,11,12,15,20,21,29,30,36,38,41,50,52,59,60,63,65,67,69
2014-09-06,P,3,4,5,11,14,16,17,19,21,28,35,38,42,44,47,53,55,63,64,68
2014-09-06,A,3,8,9,13,21,22,25,30,32,33,41,45,47,48,54,59,64,65,68,70
2014-09-05,P,1,3,7,9,14,15,18,22,25,27,32,35,39,45,57,59,60,65,68,69
2014-09-05,A,2,6,7,10,13,19,20,23,27,29,35,38,45,46,48,54,55,61,63,66
2014-09-04,P,5,15,23,25,27,29,31,32,35,41,47,50,51,53,56,57,58,59,64,65
2014-09-04,A,1,3,6,13,16,17,18,21,26,30,39,41,46,49,55,59,64,67,69,70
2014-09-03,P,4,11,15,17,20,29,34,35,37,38,39,40,42,43,46,51,57,64,66,67
2014-09-03,A,9,11,15,17,19,21,24,31,37,41,52,54,55,58,60,64,65,66,69,70
2014-09-02,P,14,23,29,30,34,35,39,40,41,43,45,47,51,57,60,61,62,64,66,69
2014-09-02,A,11,15,16,19,21,24,27,29,33,35,39,41,42,44,47,49,51,52,54,59
2014-09-01,P,2,3,6,10,13,19,20,21,23,25,28,29,30,31,32,38,49,52,55,56
2014-09-01,A,3,6,21,27,29,32,36,41,42,44,45,47,50,52,54,56,59,62,65,69
2014-08-31,P,2,5,6,9,10,19,23,27,28,39,42,49,56,58,59,60,64,65,68,69
2014-08-31,A,2,5,11,14,15,17,19,21,25,28,32,34,42,53,56,61,62,63,64,67
2014-08-30,P,1,2,17,19,28,33,34,45,46,47,52,54,56,57,60,61,62,64,66,70
2014-08-30,A,3,4,6,9,14,15,18,19,22,32,36,37,39,46,49,58,60,61,65,69
2014-08-29,P,3,4,6,12,17,19,21,25,26,27,31,40,41,42,48,52,56,61,62,70
2014-08-29,A,2,10,12,14,18,21,26,29,33,36,37,42,44,45,46,48,55,57,62,67
2014-08-28,P,5,8,12,14,20,25,28,31,36,39,41,42,45,51,53,54,57,59,63,66
2014-08-28,A,2,3,8,9,11,12,17,21,26,31,38,39,45,46,55,56,57,62,67,68
2014-08-27,P,2,7,11,15,17,18,19,20,22,23,32,33,35,37,41,43,51,58,59,60
2014-08-27,A,1,2,4,10,16,23,27,29,30,38,44,45,46,52,58,61,63,65,69,70
2014-08-26,P,2,4,5,10,12,25,27,38,43,45,51,52,53,54,58,59,61,62,65,70
2014-08-26,A,5,6,14,24,25,26,27,30,40,42,45,48,49,54,56,59,60,65,66,67
2014-08-25,P,5,7,8,16,20,25,26,31,32,36,37,42,43,51,55,56,59,67,68,69
2014-08-25,A,1,10,15,18,19,21,31,33,39,43,48,49,50,51,57,58,61,63,65,66
2014-08-24,P,4,12,13,18,20,25,27,34,41,43,48,49,50,51,52,59,64,65,68,69
2014-08-24,A,1,2,4,7,9,10,11,19,22,23,25,29,39,41,45,49,50,51,67,70
2014-08-23,P,2,4,5,13,15,25,27,29,31,36,37,39,42,44,45,47,49,53,55,67
2014-08-23,A,1,4,14,16,17,21,24,31,33,38,39,40,41,45,52,55,56,58,59,69
2014-08-22,P,3,7,12,17,18,19,23,24,26,30,36,37,38,44,46,50,61,63,64,69
2014-08-22,A,6,8,12,15,30,31,33,34,35,36,40,41,46,48,50,55,59,63,69,70
2014-08-21,P,8,14,18,20,35,40,41,44,47,48,50,51,54,55,56,58,63,64,66,70
2014-08-21,A,2,3,5,6,7,11,13,16,26,29,32,51,53,54,59,61,63,65,69,70
2014-08-20,P,11,13,17,23,24,28,30,31,32,42,44,45,47,48,49,57,66,68,69,70
2014-08-20,A,2,5,9,10,13,16,21,27,35,36,39,41,47,48,52,53,55,59,62,67
2014-08-19,P,2,18,21,22,23,28,29,31,35,36,43,46,47,60,61,62,63,64,66,70
2014-08-19,A,1,2,3,5,7,12,20,21,23,26,32,38,43,45,49,50,55,56,58,66
2014-08-18,P,1,2,4,10,13,14,15,16,21,28,40,42,43,46,47,48,56,57,61,64
2014-08-18,A,8,12,13,17,20,21,22,28,29,31,35,43,46,49,54,55,58,63,66,68
2014-08-17,P,2,3,9,11,12,13,15,25,28,31,33,38,45,46,50,51,62,64,65,67
2014-08-17,A,13,16,17,18,20,33,35,37,38,39,41,42,50,53,54,57,58,60,62,70
2014-08-16,P,1,2,4,7,13,15,17,18,19,20,21,25,56,57,60,61,62,63,64,68
2014-08-16,A,5,7,9,10,21,29,30,31,35,39,41,42,50,51,53,54,55,63,68,69
2014-08-15,P,5,6,8,9,14,15,16,18,22,23,34,35,37,42,44,50,60,64,66,68
2014-08-15,A,1,4,7,9,10,12,14,15,21,27,29,37,39,43,46,54,55,56,64,67
2014-08-14,P,3,5,9,10,11,16,20,26,28,32,40,43,47,48,53,60,61,62,66,68
2014-08-14,A,2,6,7,8,9,10,13,15,21,22,24,28,30,31,35,36,41,44,55,58
2014-08-13,P,1,2,4,7,16,17,21,28,29,30,32,33,34,37,43,47,50,58,63,69
2014-08-13,A,2,11,15,16,19,21,23,31,43,46,47,48,50,55,56,59,61,62,64,66
2014-08-12,P,1,3,6,16,20,21,23,24,29,33,39,50,52,55,57,59,61,64,65,69
2014-08-12,A,1,3,6,7,9,16,19,21,26,27,31,35,40,42,43,44,45,46,56,61
2014-08-11,P,4,5,8,9,11,15,16,19,21,34,38,39,42,45,51,53,62,65,66,70
2014-08-11,A,6,9,13,20,22,23,29,31,32,39,43,44,47,49,52,54,56,60,67,70
2014-08-10,P,2,5,8,17,22,27,28,35,41,43,44,50,52,53,56,57,58,61,63,65
2014-08-10,A,6,8,9,10,11,14,18,19,20,21,23,25,27,34,36,47,49,51,61,68
2014-08-09,P,1,3,12,15,16,19,23,24,25,26,28,34,36,48,56,58,59,63,64,66
2014-08-09,A,1,2,5,8,10,11,17,20,22,27,28,30,34,38,52,57,58,60,69,70
2014-08-08,P,9,15,16,18,21,22,23,24,25,28,39,42,46,47,48,51,52,54,55,62
2014-08-08,A,3,4,5,17,19,20,21,22,24,29,31,32,35,37,47,51,53,59,68,69
2014-08-07,P,1,2,5,13,14,19,23,25,26,31,35,37,46,50,52,61,63,64,66,70
2014-08-07,A,5,6,8,9,16,21,24,25,30,34,35,42,47,50,53,59,61,62,63,67
2014-08-06,P,1,2,4,6,9,19,24,26,32,35,36,42,43,44,47,50,51,53,56,58
2014-08-06,A,3,5,6,7,8,12,14,19,23,25,31,33,36,37,38,44,48,52,57,70
2014-08-05,P,6,13,15,20,21,29,32,33,39,41,43,47,50,52,59,63,65,67,69,70
2014-08-05,A,2,4,5,7,8,10,11,15,21,23,25,26,33,38,44,49,58,59,66,67
2014-08-04,P,2,8,16,18,27,32,35,36,38,41,45,48,50,56,58,59,60,63,65,68
2014-08-04,A,1,5,11,12,21,25,29,30,36,37,47,50,51,55,56,59,60,61,66,68
2014-08-03,P,3,12,20,22,31,32,34,35,37,42,43,48,49,55,57,58,60,64,66,67
2014-08-03,A,3,6,10,12,20,22,24,27,30,32,35,41,44,50,52,55,59,62,67,68
2014-08-02,P,1,5,7,18,19,22,30,34,36,37,38,42,43,45,48,51,52,54,59,62
2014-08-02,A,1,3,4,6,8,13,24,27,29,32,33,35,38,40,54,55,60,62,65,68
2014-08-01,P,1,2,5,8,9,11,13,15,16,20,35,38,39,40,41,46,54,57,63,68
2014-08-01,A,8,14,16,17,18,21,26,30,31,34,37,41,42,44,45,47,59,60,65,67
2014-07-31,P,2,8,9,12,13,18,25,27,29,32,34,37,39,44,45,49,51,53,63,70
2014-07-31,A,3,11,14,16,17,21,26,28,29,30,33,35,39,41,43,46,49,64,65,68
2014-07-30,P,4,16,19,22,28,31,34,36,44,46,48,49,53,56,57,62,63,66,67,68
2014-07-30,A,1,2,3,6,8,11,14,23,26,34,37,38,51,52,59,61,63,67,68,70
2014-07-29,P,1,6,7,13,19,20,24,26,33,40,42,43,44,52,58,61,63,65,67,69
2014-07-29,A,6,7,10,11,12,16,19,20,22,25,37,39,43,45,46,51,58,64,67,69
2014-07-28,P,10,14,15,16,23,24,25,26,29,39,41,44,46,62,63,64,65,67,69,70
2014-07-28,A,1,2,7,9,13,14,18,24,28,34,37,38,43,45,47,48,55,59,67,68
2014-07-27,P,8,9,10,12,22,27,35,37,47,51,52,56,57,58,60,62,63,66,67,68
2014-07-27,A,2,11,16,19,24,29,33,36,40,45,46,49,51,55,57,58,59,60,63,70
2014-07-26,P,5,9,12,13,14,18,19,26,27,28,34,40,44,48,51,57,58,62,63,65
2014-07-26,A,3,6,8,15,17,21,28,29,30,33,36,42,45,46,55,56,58,64,65,68
2014-07-25,P,6,8,9,10,12,16,17,30,33,34,35,42,47,49,56,59,61,62,63,67
2014-07-25,A,4,11,19,23,27,32,34,37,39,41,42,44,46,55,58,60,64,65,68,69
2014-07-24,P,1,2,3,4,7,9,14,23,28,32,33,39,45,46,54,56,57,60,61,62
2014-07-24,A,2,4,5,6,10,11,16,18,30,35,36,44,46,50,58,61,62,67,68,70
2014-07-23,P,3,4,7,10,11,19,23,24,25,26,32,33,40,44,46,50,54,60,61,65
2014-07-23,A,1,5,12,14,36,37,38,39,40,42,43,47,49,51,52,53,56,59,64,68
2014-07-22,P,4,6,20,21,22,25,32,34,36,40,42,45,49,53,56,58,59,66,67,68
2014-07-22,A,5,7,9,13,14,20,21,28,35,44,45,47,49,50,53,55,56,58,59,70
2014-07-21,P,4,6,10,11,16,17,23,25,28,37,40,41,44,45,46,53,56,57,60,64
2014-07-21,A,2,7,8,9,16,35,37,42,43,45,48,49,51,52,56,58,63,64,67,68
2014-07-20,P,3,6,9,10,12,18,19,21,25,28,29,31,34,43,44,48,53,54,56,64
2014-07-20,A,3,4,14,19,21,26,28,30,31,33,38,40,41,49,50,52,56,57,60,66
2014-07-19,P,5,9,10,15,18,21,26,30,35,38,41,42,45,48,50,51,59,66,67,70
2014-07-19,A,5,6,7,18,21,26,29,33,38,39,40,41,46,50,55,61,63,67,69,70
2014-07-18,P,8,18,20,25,28,30,33,36,39,40,41,42,44,48,51,52,53,54,65,69
2014-07-18,A,2,6,13,21,26,29,31,32,33,35,39,40,43,44,48,51,52,64,65,67
2014-07-17,P,2,10,11,12,14,19,23,30,32,33,35,47,54,55,60,62,64,65,66,69
2014-07-17,A,1,3,5,12,30,36,37,38,39,43,44,47,48,52,55,57,59,61,62,67
2014-07-16,P,1,5,6,16,17,19,20,27,28,29,42,43,44,52,56,58,59,60,65,68
2014-07-16,A,2,4,5,6,18,21,25,27,37,39,41,42,47,55,56,58,62,65,67,69
